Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2024-09-19,0.5852,0.5945,0.581,0.5868,222336927.0,2024-09-19 23:59:59.999,130488341.66230000,527562,110751223.00000000,64978482.25500000,0
2024-09-20,0.5868,0.593,0.5763,0.5851,217408757.0,2024-09-20 23:59:59.999,127110507.08870000,520633,108328342.00000000,63318367.02720000,0
2024-09-21,0.5851,0.6128,0.58,0.5976,144964801.0,2024-09-21 23:59:59.999,86324780.77210000,423922,69058299.00000000,41145292.15390000,0
2024-09-22,0.5977,0.6053,0.5778,0.5871,120373196.0,2024-09-22 23:59:59.999,71336242.27320000,494352,57363867.00000000,34002157.09010000,0
2024-09-23,0.5871,0.596,0.5787,0.5847,161038706.0,2024-09-23 23:59:59.999,94683080.29490000,477852,76570280.00000000,45015193.73840000,0
2024-09-24,0.5848,0.5927,0.5814,0.5911,169233403.0,2024-09-24 23:59:59.999,99334500.65330000,388897,82524234.00000000,48427603.81160000,0
2024-09-25,0.5912,0.5957,0.5824,0.5831,179932001.0,2024-09-25 23:59:59.999,105934017.56790000,340116,84000591.00000000,49456767.82100000,0
2024-09-26,0.5831,0.5964,0.5739,0.5905,226481301.0,2024-09-26 23:59:59.999,133016574.09890000,413399,107828931.00000000,63336429.59830000,0
2024-09-27,0.5905,0.5972,0.5824,0.5888,222819497.0,2024-09-27 23:59:59.999,131204198.17350000,375010,105371832.00000000,62048425.11040000,0
2024-09-28,0.5889,0.6259,0.5856,0.6138,442520365.0,2024-09-28 23:59:59.999,270625181.98100000,779248,211480869.00000000,129277027.64860000,0
2024-09-29,0.6139,0.6649,0.6076,0.6412,442349596.0,2024-09-29 23:59:59.999,282395798.51950000,893596,211705369.00000000,135125752.56030000,0
2024-09-30,0.6412,0.6548,0.6088,0.6114,396654376.0,2024-09-30 23:59:59.999,251892928.39970000,841620,178439470.00000000,113281893.26210000,0
2024-10-01,0.6114,0.6342,0.5778,0.5967,579510147.0,2024-10-01 23:59:59.999,354187629.91350000,1362100,276477758.00000000,168911044.87110000,0
2024-10-02,0.5968,0.6069,0.5267,0.5383,634074670.0,2024-10-02 23:59:59.999,363439241.38820000,1107110,310069584.00000000,178052229.61960000,0
2024-10-03,0.5383,0.5445,0.5068,0.5217,562879573.0,2024-10-03 23:59:59.999,295535389.46200000,1086503,287179421.00000000,150746204.86860000,0
2024-10-04,0.5218,0.539,0.51,0.534,341840613.0,2024-10-04 23:59:59.999,179594487.28640000,508323,179500781.00000000,94367831.15570000,0
2024-10-05,0.534,0.5352,0.526,0.5294,107009165.0,2024-10-05 23:59:59.999,56840743.56210000,241773,50357486.00000000,26747605.66160000,0
2024-10-06,0.5294,0.5372,0.5279,0.5336,90314821.0,2024-10-06 23:59:59.999,48080871.57170000,197789,44762521.00000000,23831584.47860000,0
2024-10-07,0.5336,0.5459,0.5286,0.5286,246483895.0,2024-10-07 23:59:59.999,132839229.96980000,431933,123425270.00000000,66540801.91750000,0
2024-10-08,0.5287,0.5358,0.5209,0.531,164201090.0,2024-10-08 23:59:59.999,86941550.28430000,307960,78684989.00000000,41663479.59260000,0
2024-10-09,0.531,0.5346,0.521,0.5245,169687079.0,2024-10-09 23:59:59.999,89966411.86730000,257640,81853030.00000000,43397628.18960000,0
2024-10-10,0.5245,0.545,0.5228,0.5305,267008101.0,2024-10-10 23:59:59.999,141944030.22630000,428818,132414717.00000000,70430956.73150000,0
2024-10-11,0.5305,0.5419,0.5296,0.5388,196729073.0,2024-10-11 23:59:59.999,105654597.45710000,241480,94725884.00000000,50867412.21910000,0
2024-10-12,0.5387,0.5432,0.5353,0.5393,83887179.0,2024-10-12 23:59:59.999,45255241.12670000,147315,41225198.00000000,22242609.24850000,0
2024-10-13,0.5393,0.5395,0.5252,0.5321,94059459.0,2024-10-13 23:59:59.999,50039757.41250000,171230,44490791.00000000,23662237.13620000,0
2024-10-14,0.5321,0.5524,0.5282,0.5483,219397937.0,2024-10-14 23:59:59.999,118828175.94960000,298059,110049892.00000000,59588594.27370000,0
2024-10-15,0.5484,0.5556,0.5315,0.5417,283568637.0,2024-10-15 23:59:59.999,154044066.45280000,486305,131485215.00000000,71435719.72620000,0
2024-10-16,0.5417,0.5538,0.5375,0.5482,222285502.0,2024-10-16 23:59:59.999,121260012.75300000,319898,107505222.00000000,58648630.73030000,0
2024-10-17,0.5481,0.5666,0.5419,0.5441,312103613.0,2024-10-17 23:59:59.999,172709637.04810000,490897,149659901.00000000,82829618.05970000,0
2024-10-18,0.5441,0.5532,0.5397,0.5465,219767509.0,2024-10-18 23:59:59.999,120070174.40390000,287989,105810445.00000000,57800254.56000000,0
2024-10-19,0.5465,0.55,0.5406,0.544,90144479.0,2024-10-19 23:59:59.999,49148150.68610000,147718,39832507.00000000,21719904.88290000,0
2024-10-20,0.544,0.549,0.5366,0.5482,117461950.0,2024-10-20 23:59:59.999,63742631.61730000,195652,55123931.00000000,29920468.83050000,0
2024-10-21,0.5482,0.5608,0.5409,0.5449,283328526.0,2024-10-21 23:59:59.999,155854758.18340000,422914,131419495.00000000,72303829.78520000,0
2024-10-22,0.5449,0.5498,0.5291,0.5339,250206589.0,2024-10-22 23:59:59.999,134413329.19100000,341139,124903041.00000000,67043904.68510000,0
2024-10-23,0.5338,0.5341,0.5117,0.5258,211146628.0,2024-10-23 23:59:59.999,110819607.65450000,310636,104357931.00000000,54770320.76150000,0
2024-10-24,0.5259,0.5338,0.5241,0.532,195840193.0,2024-10-24 23:59:59.999,103669635.74710000,229487,92829818.00000000,49139027.10730000,0
2024-10-25,0.532,0.5322,0.486,0.5022,350905027.0,2024-10-25 23:59:59.999,180198092.54990000,454046,166910129.00000000,85634737.82240000,0
2024-10-26,0.5022,0.5154,0.4989,0.5134,121828009.0,2024-10-26 23:59:59.999,62068050.74430000,209741,57215428.00000000,29130688.15160000,0
2024-10-27,0.5135,0.518,0.5108,0.5168,65734998.0,2024-10-27 23:59:59.999,33824741.51390000,112112,31392866.00000000,16157119.59910000,0
2024-10-28,0.5168,0.5217,0.5113,0.5195,159504690.0,2024-10-28 23:59:59.999,82504218.53240000,244481,73829514.00000000,38181101.94500000,0
